日期,基地,温室,模块,种植床1液位上限距种植床表面距离cm,种植床2液位上限距种植床表面距离cm,最低水温℃,最高水温℃,溶氧mg/L,氨氮mg/L,亚盐mg/L,PH,EC值ms/cm,水温_日均,水温_std,水温_日较差,温室_推断,能耗km/h,最低气温℃,最高气温℃,最低湿度%,最高湿度%,光照时长h,气温_日均,气温_std,气温_日较差,湿度_日均,湿度_std,DLI_approx,光照_峰值,蔬菜_事件数,蔬菜_病害次数,鱼_事件数,鱼_死亡数量,鱼_死亡重量_kg,鱼_病害次数,溶氧_有效,氨氮_有效,亚盐_有效,PH_有效,EC_有效
2025-10-03,辽宁喀左基地,喀左12号棚,喀左12-1,1.0,7.0,21.4,21.8,,,,,,21.6375,0.1348224140613624,0.40000000000000213,喀左12号棚,52.78,19.9,37.0,56.8,100.0,12.07,23.862499999999997,3.931264904582239,16.9,88.60000000000001,12.905586645583636,81970.0,25220.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-04,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,8.0,21.2,22.2,,,,,,21.695833333333336,0.33970473290131786,1.0,喀左12号棚,52.92,20.0,39.2,58.3,100.0,11.9,25.25,4.532015739896174,15.700000000000003,87.90416666666665,14.32894736674292,107595.0,37320.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-05,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,8.0,21.0,22.1,,,,,,21.675,0.3204814087171571,1.0,喀左12号棚,52.85,18.7,24.4,58.2,100.0,11.67,21.308333333333334,1.1693718636753476,3.6000000000000014,83.74583333333334,17.44534272059133,28613.0,5205.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-06,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,8.0,20.3,21.1,,,,,,20.679166666666667,0.19360433592481596,0.7000000000000028,喀左12号棚,52.57,15.1,31.8,48.2,100.0,11.8,21.25833333333333,3.697963027878396,14.099999999999998,81.4875,18.971454708324295,98075.0,23557.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-07,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,20.1,21.1,,,,7.78,,20.570833333333336,0.3457831288860437,1.0,喀左12号棚,52.6,18.6,40.2,46.5,100.0,11.77,25.045833333333334,6.443729456266422,20.199999999999996,81.875,18.373310579932696,121163.0,20801.0,0,0,0,0,0.0,0,0,0,0,1,0
2025-10-08,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,20.2,21.0,,,,,,20.712500000000002,0.17633419974582326,0.6999999999999993,喀左12号棚,53.47,17.2,31.8,74.7,100.0,11.57,20.783333333333335,2.2903177848402514,10.3,96.86666666666667,4.824733728979823,27751.0,5943.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-09,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,19.5,20.3,,,,,,19.816666666666666,0.18856180831641275,0.6999999999999993,喀左12号棚,53.02,16.7,21.7,100.0,100.0,11.33,18.233333333333334,1.330935343616995,4.899999999999999,100.0,0.0,6476.0,1160.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-10,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,18.7,19.5,,,,,,19.0625,0.1953895681282225,0.6999999999999993,喀左12号棚,52.93,16.0,21.2,69.4,100.0,11.57,17.537499999999998,1.203748485634215,3.8999999999999986,93.175,10.38160432367432,22623.0,6456.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-11,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,18.4,19.0,,,,7.54,,18.712500000000002,0.20064998546390816,0.6000000000000014,喀左12号棚,53.11,16.1,28.5,58.6,100.0,11.73,19.004166666666666,3.1819123137230263,11.5,89.78750000000001,14.16746014934693,98664.0,46402.0,0,0,0,0,0.0,0,0,0,0,1,0
2025-10-12,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,18.3,18.8,,,,,,18.4875,0.14233909043782322,0.5,喀左12号棚,52.94,15.2,21.8,62.5,100.0,11.47,17.420833333333334,1.1383391288285851,4.9,91.21249999999999,14.448365319878464,44423.0,9916.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-13,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,17.9,19.1,,,,,,18.454166666666666,0.4716806535028647,1.2000000000000028,喀左12号棚,53.3,14.9,37.0,49.3,100.0,11.57,22.929166666666664,6.8244339915890135,20.799999999999997,82.53750000000001,19.64469420522159,330345.0,63175.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-14,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,18.8,19.6,,,,,,19.170833333333334,0.3128886472142378,0.8000000000000007,喀左12号棚,53.27,17.6,35.0,56.2,100.0,11.47,23.26666666666667,5.252274639514663,17.099999999999998,84.91666666666667,16.07035745989768,251474.0,53091.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-15,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,19.0,19.6,,,,,,19.370833333333334,0.10197698542100347,0.40000000000000213,喀左12号棚,52.92,17.6,26.2,75.0,100.0,11.07,20.3125,1.638422132215423,7.099999999999998,97.09583333333335,6.5265789383787345,30831.0,14364.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-16,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,19.0,19.4,,,,,,19.175,0.10897247358851682,0.3000000000000007,喀左12号棚,53.43,17.2,31.7,51.3,100.0,11.17,20.825,3.598292419097332,13.399999999999999,90.09166666666665,16.734194449954526,174208.0,49891.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-17,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,18.8,19.2,,,,,,19.004166666666666,0.1059841445164746,0.3999999999999986,喀左12号棚,53.67,17.2,25.5,96.1,100.0,11.07,18.491666666666667,1.0555080398662162,4.300000000000001,100.0,0.0,10860.0,2586.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-18,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,18.5,19.0,,,,,,18.76666666666667,0.12133516482134121,0.3999999999999986,喀左12号棚,53.21,16.3,34.8,42.6,100.0,10.73,21.320833333333333,4.9258653357106255,17.599999999999998,83.99166666666666,21.685323698042623,228618.0,62206.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-19,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,18.2,18.8,,,,,,18.59583333333333,0.15937159582421065,0.5,喀左12号棚,53.99,16.0,35.2,41.2,100.0,10.83,20.400000000000002,4.730398150966435,18.4,85.82916666666667,18.89099166195947,184734.0,61489.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-20,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,17.9,18.4,,,,,,18.170833333333334,0.1593715958242105,0.5,喀左12号棚,53.56,15.9,38.5,39.0,100.0,10.6,21.104166666666668,5.549510426354942,19.4,80.90833333333335,24.05015448090834,247465.0,57197.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-21,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,17.8,18.9,,,,,,18.370833333333334,0.40566731717285526,1.0999999999999979,喀左12号棚,56.14,14.7,35.4,41.2,100.0,14.67,21.9875,5.568386398529949,18.200000000000003,82.57083333333334,22.29404777002647,282066.0,54949.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-22,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,18.5,19.1,,,,,,18.833333333333332,0.20548046676563286,0.6000000000000014,喀左12号棚,57.29,16.1,37.3,50.3,100.0,13.33,20.745833333333334,3.97659602829131,15.299999999999997,89.28333333333332,13.985518303667627,116890.0,54389.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-23,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,18.7,21.7,14.02,,,,,19.8,1.0511898020814319,2.8000000000000007,喀左12号棚,350.0,16.4,35.1,47.5,100.0,10.63,21.96666666666667,4.6187720830926,17.1,85.00833333333334,19.550253976753233,208049.0,53062.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-24,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,21.6,23.9,12.07,,,,,22.754166666666663,0.7291428567541177,2.1000000000000014,喀左12号棚,585.61,17.2,32.5,54.9,100.0,10.73,21.400000000000002,4.207532927183498,14.900000000000002,91.57916666666667,14.742624686224936,149500.0,43756.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-25,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,23.8,25.3,,,,,,24.416666666666668,0.3965125751123441,1.3000000000000007,喀左12号棚,387.03,17.8,40.0,43.3,100.0,10.53,24.3,6.249266623639396,20.2,84.69999999999999,20.380607612793753,275977.0,60877.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-26,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,23.3,24.6,,,,,,23.95416666666667,0.36283509416201126,1.1999999999999993,喀左12号棚,324.08,18.7,33.7,37.6,100.0,10.8,23.108333333333334,4.241748525732702,14.499999999999996,81.96249999999999,24.315749568609505,314203.0,65535.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-27,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,20.0,25.0,6.91,,,,,23.854166666666668,1.066528311339595,3.8999999999999986,喀左12号棚,426.86,18.2,39.1,41.2,100.0,10.67,22.270833333333332,4.66516158765041,18.3,87.40000000000002,20.637445739884253,230254.0,65535.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-28,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,22.1,22.9,8.25,0.0,0.1,7.31,,22.425,0.21065374432940884,0.6999999999999993,喀左12号棚,57.28,17.9,33.1,46.6,100.0,10.3,22.4875,4.079247530693212,14.200000000000003,85.91666666666667,19.347731707417854,210445.0,48765.0,0,0,0,0,0.0,0,1,1,1,1,0
2025-10-29,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,21.7,22.9,,,,,,22.183333333333334,0.34960294939005077,1.1000000000000014,喀左12号棚,193.88,19.1,23.3,100.0,100.0,10.43,20.14166666666667,1.0539278385586408,4.099999999999998,100.0,0.0,13715.0,2929.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-30,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,21.8,23.5,11.12,,,,,22.554166666666664,0.5115166718256167,1.5999999999999979,喀左12号棚,197.37,18.8,36.2,47.8,100.0,10.43,22.89166666666667,4.631946734965284,14.499999999999996,86.85416666666667,19.35430570455979,188628.0,52436.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-31,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,22.0,22.7,13.08,,,,,22.350000000000005,0.195789002074512,0.6999999999999993,喀左12号棚,53.44,18.0,39.1,50.2,100.0,10.4,23.691666666666663,5.668914995148738,20.299999999999997,86.60000000000001,18.920777820516083,175216.0,36194.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-11-01,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,20.6,22.3,15.32,0.2,0.005,,,21.670833333333334,0.4004988209165612,1.4000000000000021,喀左12号棚,51.5,18.4,38.0,40.8,100.0,10.6,22.691666666666666,4.889948590959032,17.5,86.15833333333335,20.011848920632552,125866.0,35102.0,0,0,0,0,0.0,0,1,1,1,0,0
2025-11-02,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,20.7,21.1,14.07,,,,,20.8625,0.11479147761629942,0.40000000000000213,喀左12号棚,57.88,17.7,33.9,40.7,100.0,10.23,21.691666666666666,4.1483848932111185,13.600000000000001,81.35833333333333,24.067611650422556,202598.0,34789.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-11-03,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,20.2,20.7,16.02,,,,,20.5,0.13228756555322996,0.5,喀左12号棚,57.39,16.8,32.7,42.7,100.0,10.33,21.570833333333336,4.232953969222386,15.100000000000001,85.5625,20.412757704027484,148554.0,32720.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-11-04,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,7.0,20.2,21.6,,,,,,20.858333333333334,0.5634097581295128,1.4000000000000021,喀左12号棚,56.45,17.9,40.8,45.2,100.0,10.37,24.67083333333333,6.675045515866457,21.5,84.49166666666667,19.948536217532908,203508.0,37923.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-05,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,2.0,21.1,21.7,,0.0,0.005,7.58,2.03,21.404166666666665,0.15937159582421112,0.5,喀左12号棚,55.87,19.3,31.1,55.2,100.0,9.93,22.429166666666664,2.819054091751739,8.399999999999999,89.37083333333334,15.86470083672834,96785.0,21890.0,0,0,0,0,0.0,0,0,1,1,1,1
2025-11-06,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,2.0,21.0,21.5,,,,,,21.1875,0.1268611445636523,0.5,喀左12号棚,55.65,18.7,31.6,57.0,100.0,10.07,21.241666666666667,2.4031085193048516,8.400000000000002,92.7,13.371892162293264,77618.0,21031.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-07,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,2.0,20.5,21.0,,,,,,20.724999999999998,0.12990381056766537,0.5,喀左12号棚,54.2,18.2,28.1,93.9,100.0,9.63,19.808333333333334,1.7976643797500749,7.799999999999997,99.875,0.5994789404140899,18733.0,6681.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-08,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,2.0,20.1,20.5,,,,,2.05,20.3,0.12247448713915822,0.3999999999999986,喀左12号棚,57.21,17.5,29.7,46.7,100.0,9.73,21.104166666666668,3.245699612136376,10.5,87.5,18.430974834048612,127296.0,31448.0,0,0,0,0,0.0,0,0,0,0,0,1
2025-11-09,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,2.0,19.8,20.4,,,,,,20.129166666666666,0.2030582155168532,0.5999999999999979,喀左12号棚,57.74,17.2,37.5,35.8,100.0,9.83,22.899999999999995,5.661934298453136,19.2,80.71249999999999,25.725867534772597,250637.0,48990.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-10,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,2.0,19.8,20.4,,,,,,20.155,0.1395528573695291,0.40000000000000213,喀左12号棚,38.93,17.1,28.5,46.2,100.0,9.93,20.315,3.0116897250546906,10.7,92.465,14.213383657665757,28620.0,10565.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-11,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,2.0,19.7,20.6,,,,7.33,2.05,20.204166666666666,0.29927574613092595,0.9000000000000021,喀左12号棚,57.32,16.8,36.7,43.1,100.0,9.77,22.53333333333333,5.140822459058041,18.6,83.44166666666666,22.17763356527372,253942.0,54357.0,0,0,0,0,0.0,0,0,0,0,1,1
2025-11-12,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,2.0,20.1,20.8,,,,,,20.479166666666668,0.2254239832453996,0.6999999999999993,喀左12号棚,56.66,18.4,34.6,42.7,100.0,9.9,22.46666666666667,3.779844206078105,11.899999999999999,86.85833333333333,19.461327392777935,158446.0,36831.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-13,辽宁喀左基地,喀左12号棚,喀左12-1,2.0,2.0,20.1,21.2,,,,,,20.662499999999998,0.3626436496985259,1.0,喀左12号棚,57.74,18.0,40.6,39.7,100.0,9.63,23.979166666666668,6.0645815441426425,20.5,83.30833333333334,22.28620493838185,280194.0,60759.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-14,辽宁喀左基地,喀左12号棚,喀左12-1,3.0,3.0,20.3,21.0,,,,,,20.5625,0.1549529498482256,0.5999999999999979,喀左12号棚,53.46,17.5,33.7,43.6,100.0,9.93,21.458333333333332,3.8636033123957687,12.700000000000003,86.3875,18.798388949144904,129628.0,53350.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-15,辽宁喀左基地,喀左12号棚,喀左12-1,1.0,1.0,19.8,20.7,,,,,,20.295833333333334,0.26845106113074413,0.8000000000000007,喀左12号棚,56.97,16.9,36.9,39.2,100.0,9.67,22.34166666666667,5.283615923041929,18.099999999999998,83.2125,22.657620360855784,204619.0,46601.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-16,辽宁喀左基地,喀左12号棚,喀左12-1,1.0,1.0,19.7,20.5,,,,,2.05,20.091666666666665,0.19773017529507786,0.6999999999999993,喀左12号棚,57.67,17.8,34.2,41.0,100.0,9.67,20.870833333333334,4.02580004126164,14.100000000000001,88.35833333333333,17.76238808706632,79947.0,24665.0,0,0,0,0,0.0,0,0,0,0,0,1
2025-11-17,辽宁喀左基地,喀左12号棚,喀左12-1,1.0,1.0,19.1,19.8,,,,,,19.4,0.15545631755148015,0.5999999999999979,喀左12号棚,59.06,16.2,32.9,46.2,100.0,9.63,20.616666666666664,4.2890040283911555,14.599999999999998,86.68333333333334,19.631175602993203,199235.0,46260.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-12,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.0,20.4,,,,8.29,1.0,20.235714285714288,0.11088696211614268,0.3999999999999986,喀左12号棚,26.45,14.9,24.0,62.2,99.5,8.27,18.914285714285715,2.5278045649075302,7.400000000000002,86.30714285714285,12.868425604984488,60674.0,13219.0,1,0,0,0,0.0,0,0,0,0,1,1
2025-04-13,辽宁喀左基地,喀左12号棚,喀左12-2,7.0,7.0,19.2,20.0,,,,,,19.5625,0.1910769914633017,0.8000000000000007,喀左12号棚,48.1,14.7,26.1,82.6,100.0,12.87,18.008333333333333,3.4320689419389905,11.2,97.52083333333333,3.6335220707859874,41197.0,7285.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-14,辽宁喀左基地,喀左12号棚,喀左12-2,7.0,7.0,19.0,19.7,,,,,,19.345833333333335,0.20812489572903645,0.6000000000000014,喀左12号棚,48.09,15.4,29.5,54.3,100.0,13.1,18.504166666666666,3.244929270758027,9.8,87.60416666666667,17.00973934658873,76672.0,16075.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-15,辽宁喀左基地,喀左12号棚,喀左12-2,7.0,7.0,18.9,20.7,,,,7.85,0.9,19.75,0.6396613687465164,1.6999999999999993,喀左12号棚,48.73,14.1,35.0,44.9,100.0,13.67,21.383333333333336,6.705263272650489,20.400000000000002,80.69999999999999,19.539916410602512,121484.0,18220.0,1,0,0,0,0.0,0,0,0,0,1,1
2025-04-16,辽宁喀左基地,喀左12号棚,喀左12-2,7.0,7.0,19.9,21.5,,0.12,0.007,,,20.679166666666667,0.5641949771331023,1.5,喀左12号棚,51.28,15.0,36.2,50.0,100.0,13.77,22.274999999999995,6.271313658237801,20.599999999999998,81.425,18.34273811803098,123371.0,18391.0,0,0,0,0,0.0,0,0,1,1,0,0
2025-04-17,辽宁喀左基地,喀左12号棚,喀左12-2,7.0,7.0,20.8,21.7,,,,,,21.266666666666666,0.311804782231162,0.8999999999999986,喀左12号棚,52.39,16.7,33.6,48.5,100.0,13.8,21.3,4.997666121968,16.5,84.16250000000001,19.78346979382872,86531.0,18378.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-18,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.6,21.4,,,,,,20.912499999999998,0.20879116360612537,0.7999999999999972,喀左12号棚,52.14,13.4,30.0,42.2,100.0,13.87,18.933333333333334,3.991831938123425,15.7,84.41666666666667,20.068313885880453,78311.0,16392.0,1,1,0,0,0.0,0,0,0,0,0,0
2025-04-19,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.1,21.6,,,,8.0,1.0,20.866666666666664,0.5444160990353696,1.4000000000000021,喀左12号棚,53.84,15.5,31.6,41.2,100.0,13.97,21.337499999999995,5.128743551462353,15.7,79.30416666666666,21.572059072765605,120415.0,17361.0,1,1,0,0,0.0,0,0,0,0,1,1
2025-04-20,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.7,21.9,,,,,,21.350000000000005,0.3763863263545407,1.0,喀左12号棚,51.97,15.6,33.4,42.3,100.0,14.07,22.100000000000005,5.470222420828365,17.699999999999996,77.0,22.246853710131685,118698.0,18039.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-21,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.4,21.6,,,,,,21.041666666666668,0.28855482821967976,1.1000000000000014,喀左12号棚,53.15,15.7,26.7,56.1,100.0,14.0,18.620833333333334,1.738289189276501,7.699999999999999,92.28749999999998,13.07077887567021,33826.0,16143.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-22,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,19.7,21.3,,,0.003,8.36,1.0,20.466666666666665,0.5617433182117573,1.5,喀左12号棚,52.09,12.9,30.4,40.0,100.0,14.27,20.308333333333334,5.566261212779085,16.2,77.46666666666665,22.449882454530183,116130.0,16017.0,1,1,0,0,0.0,0,0,0,1,1,1
2025-04-23,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.3,21.9,,0.1,,,,21.1125,0.5967359131140003,1.5999999999999979,喀左12号棚,51.49,14.8,34.6,39.2,99.2,14.27,21.725000000000005,6.2133760281079615,17.900000000000002,75.48333333333333,21.296315539443803,121560.0,16857.0,0,0,0,0,0.0,0,0,1,0,0,0
2025-04-24,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.7,21.6,,,,,,21.195833333333336,0.27306770629684896,0.9000000000000021,喀左12号棚,50.83,13.4,30.1,32.2,97.1,14.27,19.03333333333333,4.490421905443729,15.200000000000001,69.69583333333334,25.71284502550341,111541.0,16794.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-25,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.3,21.7,,,,,,21.0125,0.49859176687947837,1.3999999999999986,喀左12号棚,44.15,13.5,32.0,30.3,98.2,14.23,20.679166666666664,5.919880289236335,17.4,70.44583333333333,25.30283217294503,112193.0,16220.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-26,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.9,22.2,,,,8.33,1.1,21.554166666666664,0.44251098542547196,1.3000000000000007,喀左12号棚,40.36,14.3,31.3,39.0,98.1,14.33,22.237499999999997,5.710794785608509,16.599999999999998,75.00416666666666,22.01343300439277,120637.0,16828.0,1,1,0,0,0.0,0,0,0,0,1,1
2025-04-27,辽宁喀左基地,喀左12号棚,喀左12-2,3.0,3.0,19.3,22.1,,,,,,21.483333333333334,0.5976807025680371,2.200000000000003,喀左12号棚,48.68,15.8,30.1,33.8,97.3,14.37,21.845833333333335,4.4098355191044885,13.799999999999999,70.99166666666667,26.174270392038736,113475.0,15913.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-28,辽宁喀左基地,喀左12号棚,喀左12-2,3.0,3.0,20.9,22.2,,,,,,21.575,0.4520785330006285,1.3000000000000007,喀左12号棚,52.7,14.8,30.6,32.2,98.1,14.47,21.329166666666666,5.176588256006288,15.200000000000001,72.70416666666667,25.327841715634243,114448.0,16161.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-29,辽宁喀左基地,喀左12号棚,喀左12-2,3.0,3.0,21.0,22.4,,,,8.03,1.0,21.6875,0.47197501699419064,1.3000000000000007,喀左12号棚,52.49,15.4,34.7,27.0,98.7,14.53,23.333333333333332,6.56173672809942,18.9,66.56666666666666,27.58999919455518,117136.0,15939.0,1,1,0,0,0.0,0,0,0,0,1,1
2025-04-30,辽宁喀左基地,喀左12号棚,喀左12-2,3.0,3.0,21.3,22.1,,,,,,21.629166666666663,0.19467743977039467,0.6999999999999993,喀左12号棚,53.57,16.3,29.7,39.4,96.1,14.37,20.7625,3.8043629011088482,13.100000000000001,74.3875,21.454570462957303,89166.0,14557.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-05-01,辽宁喀左基地,喀左12号棚,喀左12-2,3.0,3.0,18.6,21.4,,,,,,20.629166666666666,0.5812910678442902,2.799999999999997,喀左12号棚,52.82,13.9,28.0,38.2,95.9,14.5,19.375,4.435768441506688,13.3,73.8,23.501914815605982,113496.0,15579.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-05-02,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.0,20.8,,,,,,20.320833333333333,0.22169642657371694,0.8000000000000007,喀左12号棚,51.81,13.7,26.3,66.0,100.0,14.5,18.55,3.2797357617141456,12.5,95.32916666666667,6.70779889175445,39403.0,5833.0,1,1,0,0,0.0,0,0,0,0,0,0
2025-05-03,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,19.7,21.0,,,,8.33,1.0,20.3125,0.44750465546926593,1.1999999999999993,喀左12号棚,53.88,13.8,29.1,33.5,100.0,14.63,19.625,4.852683965257439,14.700000000000001,73.64166666666667,27.439750920071333,107886.0,15435.0,1,1,0,0,0.0,0,0,0,0,1,1
2025-05-04,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,19.8,21.2,,,,,,20.55,0.5049752469181038,1.3999999999999986,喀左12号棚,54.34,13.2,31.4,35.7,98.6,14.6,20.416666666666668,5.740184859586163,17.2,74.09166666666667,24.643861924535194,111010.0,16115.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-05-05,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,19.8,21.1,,,,,,20.404166666666665,0.3587933094260382,1.3000000000000007,喀左12号棚,52.57,15.7,18.5,98.5,100.0,14.4,17.1125,0.610541085158621,2.0999999999999996,99.83333333333333,0.3975620147292192,9608.0,1084.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-05-06,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,18.3,20.4,,,,8.2,1.0,19.766666666666666,0.4552166761249223,1.6999999999999993,喀左12号棚,52.95,15.5,31.4,50.3,100.0,14.67,19.991666666666664,4.273846498049373,12.2,81.96249999999999,20.004266472013747,102429.0,15589.0,1,1,0,0,0.0,0,0,0,0,1,1
2025-05-07,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,19.7,21.3,,,,,,20.45,0.5642103626603587,1.6000000000000014,喀左12号棚,53.61,15.0,31.6,43.7,100.0,14.77,21.345833333333335,5.270434767539475,15.4,73.74166666666667,20.81837963328452,125185.0,16246.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-05-08,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.2,21.3,,0.1,0.003,,,20.775000000000002,0.36883826627217864,1.0,喀左12号棚,53.64,15.3,31.2,52.0,100.0,14.7,21.458333333333332,4.7726579480294715,15.4,75.77083333333333,13.948162339135893,107986.0,16986.0,0,0,0,0,0.0,0,0,1,1,0,0
2025-05-09,辽宁喀左基地,喀左12号棚,喀左12-2,5.0,5.0,20.7,21.2,,,,,,20.995833333333337,0.13063679505492432,0.3999999999999986,喀左12号棚,52.64,17.1,26.9,91.1,100.0,14.77,20.23333333333333,2.572072229848057,9.0,98.44583333333333,2.352123006751324,43748.0,7196.0,0,0,0,0,0.0,0,0,0,0,0,0
